Cynopterus sphinx,1.0
Eidolon helvum,1.0
Eonycteris spelaea,1.0
Epomophorus gambianus,1.0
Eptesicus serotinus,1.0
Hipposideros pratti,1.0
Hipposideros ruber,1.0
Hypsugo savii,1.0
Megaloglossus woermanni,1.0
Micropteropus pusillus,1.0
Miniopterus schreibersii,1.0
Mops condylurus,1.0
Myotis daubentonii,1.0
Myotis emarginatus,1.0
Myotis ricketti,1.0
Neoromicia capensis,1.0
Pipistrellus abramus,1.0
Pipistrellus pipistrellus,1.0
Pteropus giganteus,1.0
Rhinolophus affinis,1.0
Rhinolophus clivosus,1.0
Rhinolophus euryale,1.0
Rhinolophus ferrumequinum,1.0
Rhinolophus rex,1.0
Rhinolophus sinicus,1.0
Rhinopoma hardwickii,1.0
Scotophilus dinganii,1.0
Scotophilus leucogaster,1.0
Triaenops persicus,1.0
Artibeus obscurus,1.0
Aselliscus stoliczkanus,1.0
Chaerephon plicatus,1.0
Cynopterus horsfieldii,1.0
Dobsonia moluccensis,1.0
Dyacopterus spadiceus,1.0
Eidolon dupreanum,1.0
Epomophorus labiatus,1.0
Epomops franqueti,1.0
Eptesicus nilssonii,1.0
Eumops glaucinus,1.0
Hipposideros commersoni,1.0
Hipposideros galeritus,1.0
Ia io,1.0
Megaerops niphanae,1.0
Myotis dasycneme,1.0
Nyctalus noctula,1.0
Nyctinomops laticaudatus,1.0
Pipistrellus hesperidus,1.0
Pipistrellus nathusii,1.0
Pipistrellus pygmaeus,1.0
Ptenochirus jagori,1.0
Pteronotus davyi,1.0
Pteropus rufus,1.0
Rhinolophus blasii,1.0
Rhinolophus cornutus,1.0
Rhinolophus creaghi,1.0
Rhinolophus hipposideros,1.0
Rhinolophus macrotis,1.0
Rhinolophus mehelyi,1.0
Rhinolophus monoceros,1.0
Rhinolophus pearsonii,1.0
Rhinolophus pusillus,1.0
Rhinolophus thomasi,1.0
Rhinonicteris aurantia,1.0
Rousettus amplexicaudatus,1.0
Tylonycteris pachypus,1.0
Vespertilio sinensis,1.0
Hipposideros armiger,0.8
Hipposideros caffer,0.8
Pipistrellus kuhlii,0.8
Rousettus aegyptiacus,0.8
Rousettus leschenaultii,0.8
Cynopterus brachyotis,0.8
Pteronotus parnellii,0.8
Pteropus alecto,0.8
Myonycteris torquata,0.8
Glauconycteris argentata,0.8
Hipposideros larvatus,0.6
Taphozous perforatus,0.6
Artibeus lituratus,0.4
Murina leucogaster,0.4
Artibeus phaeotis,0.4
Nycteris nana,0.4
Syconycteris australis,0.4
Taphozous theobaldi,0.4
Artibeus jamaicensis,0.2
Carollia perspicillata,0.2
Hipposideros abae,0.2
Hipposideros bicolor,0.2
Hipposideros pomona,0.2
Dobsonia anderseni,0.2
Hypsignathus monstrosus,0.2
Pteropus admiralitatum,0.2
Pteropus capistratus,0.2
Pteropus neohibernicus,0.2
Pteropus poliocephalus,0.2
Pteropus scapulatus,0.2
Phyllostomus hastatus,0.2
Anoura geoffroyi,0.2
Molossus molossus,0.2
Natalus tumidirostris,0.2
